6.834621724587202074e+00
1.187304590439922158e+01
6.567217502486756509e+00
8.745302419644328751e+00
8.479067768525171189e+00
3.630582625875525338e+01
3.402784831113098818e+01
3.443906677791112259e+01
3.512030322974803198e+01
3.766403001724920330e+01
1.894359566714298637e+01
1.698215469301754865e+01
3.583680900631210164e+01
3.263749218931203444e+01
3.608247030326445071e+01
3.606297907808541936e+01
2.717089990431489355e+01
6.966047891501009559e+00
1.531892537467308557e+01
6.340520003439010566e+00
1.485315164467518478e+01
6.050434754297889128e+00
1.173769807993121717e+01
7.736994313727777239e+00
5.225652156577878849e+00
4.832095585728255926e+00
1.320164278675675718e+01
1.506111305110076870e+01
9.986274389530230167e+00
1.849016475781395030e+01
1.529580157838129217e+01
1.661949375058718559e+01
1.467697339968269077e+01
1.199109538738540159e+01
9.752360380109127647e+00
1.887690857341488382e+01
1.969728805431390128e+01
2.735634717680866146e+01
1.834896838179700040e+01
2.466303010834174714e+01
1.744780479950064489e+01
1.913862638360290092e+01
2.067456996803350222e+01
1.423656398937266410e+01
1.224403445426235493e+01
5.782852340522401491e+00
9.278361528876594377e+00
1.690426413251728732e+01
8.166738341780462207e+00
1.332995477899215864e+01
7.355068593175570157e+00
9.076456039942867093e+00
1.031443777045861054e+01
1.322990723935234136e+01
1.625560695993958404e+01
8.797362792883816951e+00
1.792394524949885337e+01
1.283914590197528938e+01
1.290826321244550812e+01
1.020074254570034533e+01
8.310152102585982803e+00
5.888184324946680093e+00
7.445891032868344972e+00
1.989243680005648329e+01
7.720655450612684767e+00
9.493379516085623138e+00
5.459688438751378214e+00
8.218272113526648326e+00
5.993049969365498164e+00
5.795949298962210783e+00
4.806130675893848014e+00
2.284942940013938184e+01
2.487695175854137020e+01
2.391453811892268888e+01
3.281767833082932384e+01
2.345283792495239084e+01
2.230388495822702311e+01
2.094343127774029867e+01
1.856128716204766249e+01
1.841791876494827207e+01
1.193516787057046180e+01
1.812755063091080387e+01
2.698407776503607991e+01
2.065352901817732700e+01
2.458580769369746477e+01
1.928453948143350871e+01
1.913164020098378870e+01
1.834453388486410930e+01
1.663193528671637367e+01
1.374047241467430247e+01
8.120755426570863023e+00
1.029221052989177032e+01
1.066839446985862594e+01
7.305920245722842488e+00
6.339263687994254326e+00
1.232130664444503410e+01
1.145512174017587981e+01
1.051145673627267918e+01
1.850983544217546140e+01
1.240706818162597713e+01
1.484856122578229787e+01
1.177292993223909079e+01
9.319729909059583761e+00
4.613436836983875189e+00
1.274856918210163848e+01
1.918902776829286694e+01
8.269253701746924534e+00
1.313747143736969747e+01
8.111736291997395654e+00
9.800871849461028518e+00
9.458486558053404991e+00
4.935266553283064184e+00
4.803664245703052060e+00
1.687602890275486800e+01
1.696053003122174729e+01
9.888929241999663944e+00
1.483012661519298803e+01
1.183648482328678320e+01
1.263495127159053943e+01
1.737120222120290691e+01
8.491282791628629312e+00
2.026371888566573176e+01
1.000562153823017830e+01
1.106338459971057020e+01
1.204800834218888106e+01
7.354566095203514564e+00
5.906577224326165165e+00
1.178211958734062392e+01
1.665504903231106937e+01
9.914812544834038732e+00
1.511208766280523541e+01
9.577866335381285623e+00
1.293020497055254481e+01
1.021599871754321853e+01
8.973376845411811686e+00
6.890023827912095555e+00
1.422736046323648651e+01
9.836981713536927074e+00
1.160922254506104245e+01
1.651069464036967105e+01
1.142797650362255446e+01
1.492049491514542581e+01
1.706179403015106999e+01
9.257753405488969634e+00
4.701095434192926525e+00
2.308100663045807721e+01
2.530672009627966190e+01
2.064194941864768396e+01
2.822031303204767028e+01
2.257373316410311759e+01
2.404146401141785105e+01
2.198403465469250051e+01
1.933110296368916892e+01
1.561248214892322395e+01
8.970630465915053975e+00
7.365203893204986585e+00
1.492095091517881933e+01
1.145603434125759534e+01
8.766660474654763391e+00
